0.005,12.5,96.129,83,0.009,10.3352,1401.08,5557.5,0.713006,0.000460924,1195.01,1.30934,2.5668e-005,-0.36755,0.710663,284169,1.65248
95.129,83,0.009,10.2077,1377.23,5525.12,0.686562,0.000459351,1190.93,1.27211,2.53696e-005,-0.349181,0.713448,280638,1.6364
94.129,83,0.009,10.0809,1353.39,5492.29,0.6644,0.000457773,1186.84,1.23636,2.50724e-005,-0.332148,0.716648,277091,1.62089
93.129,83,0.009,9.95462,1329.55,5458.97,0.644708,0.00045619,1182.74,1.20215,2.47767e-005,-0.316409,0.720275,273533,1.60604
92.129,83,0.009,9.82895,1305.73,5425.11,0.626702,0.000454601,1178.62,1.1695,2.44823e-005,-0.301924,0.724342,269973,1.59194
91.129,83,0.009,9.70389,1281.91,5390.63,0.609954,0.000453008,1174.49,1.13845,2.41894e-005,-0.28865,0.728863,266415,1.57869
90.129,83,0.009,9.57944,1258.1,5355.45,0.594201,0.000451409,1170.34,1.10904,2.38978e-005,-0.276544,0.733853,262868,1.56637
89.129,83,0.009,9.45561,1234.3,5319.44,0.579268,0.000449806,1166.19,1.08131,2.36076e-005,-0.26556,0.739326,259338,1.5551
88.129,83,0.009,9.33242,1210.5,5282.46,0.56503,0.000448199,1162.02,1.05529,2.33188e-005,-0.25565,0.745297,255832,1.54496
87.129,83,0.009,9.20986,1186.72,5244.31,0.551393,0.000446587,1157.84,1.03104,2.30315e-005,-0.246767,0.751783,252358,1.53608
86.129,83,0.009,9.08794,1162.95,5204.7,0.538288,0.000444972,1153.65,1.00859,2.27455e-005,-0.23886,0.7588,248923,1.52855
85.129,83,0.009,8.96668,1139.19,5163.24,0.525658,0.000443354,1149.46,0.987982,2.2461e-005,-0.231877,0.766365,245534,1.52249
84.129,83,0.009,8.84609,1115.45,5119.31,0.513458,0.000441732,1145.25,0.969274,2.2178e-005,-0.225765,0.774496,242200,1.51803
0.01,12.5,96.129,83,0.009,20.6703,1504.44,4506.88,0.910155,0.000435343,1128.69,1.65748,5.19894e-005,-1.1962,0.545116,178787,1.00645
95.129,83,0.009,20.4155,1467.54,4475.01,0.859786,0.000437046,1133.1,1.59513,5.13878e-005,-1.16178,0.552104,175928,0.985507
94.129,83,0.009,20.1618,1430.68,4442.29,0.821214,0.000438736,1137.49,1.53593,5.07891e-005,-1.12621,0.560042,173275,0.969818
93.129,83,0.009,19.9092,1393.84,4408.59,0.788715,0.000440415,1141.84,1.47996,5.01933e-005,-1.08935,0.568957,170840,0.959625
92.129,83,0.009,19.6579,1357.03,4373.77,0.760115,0.000442082,1146.16,1.4273,4.96004e-005,-1.05105,0.578881,168636,0.955185
91.129,83,0.009,19.4078,1320.26,4337.63,0.734309,0.000443737,1150.45,1.37803,4.90105e-005,-1.01116,0.589844,166679,0.956759
90.129,83,0.009,19.1589,1283.52,4299.94,0.710644,0.000445382,1154.72,1.33222,4.84236e-005,-0.969528,0.601878,164981,0.964619
89.129,83,0.009,18.9112,1246.81,4260.36,0.688693,0.000447015,1158.95,1.28997,4.78397e-005,-0.92599,0.615018,163558,0.979045
88.129,83,0.009,18.6648,1210.13,4218.45,0.668163,0.000448637,1163.15,1.25136,4.72587e-005,-0.880381,0.629298,162423,1.00033
87.129,83,0.009,18.4197,1173.49,4173.58,0.648838,0.000450249,1167.33,1.21649,4.66809e-005,-0.832533,0.644754,161593,1.02876
86.129,83,0.009,18.1759,1136.88,4124.79,0.630554,0.00045185,1171.49,1.18545,4.6106e-005,-0.782271,0.661424,161081,1.06465
85.129,83,0.009,17.9334,1100.31,4070.61,0.613184,0.000453441,1175.61,1.15834,4.55342e-005,-0.729417,0.679346,160904,1.10831
84.129,83,0.009,17.6922,1063.78,4008.45,0.596628,0.000455023,1179.71,1.13526,4.49656e-005,-0.673786,0.698562,161078,1.16008
0.015,12.5,96.129,83,0.009,31.0055,1553.37,4028.37,1.0642,0.000398093,1032.11,1.83497,7.74879e-005,-1.57588,0.405582,129321,0.664747
95.129,83,0.009,30.6232,1505.19,3994.41,0.991901,0.000403553,1046.27,1.75178,7.66289e-005,-1.54279,0.416863,125837,0.625935
94.129,83,0.009,30.2426,1457.06,3959.19,0.938638,0.000408992,1060.37,1.67342,7.57737e-005,-1.50427,0.429634,122875,0.598855
93.129,83,0.009,29.8639,1408.99,3922.53,0.89494,0.000414411,1074.42,1.59999,7.49223e-005,-1.46007,0.443942,120456,0.583942
92.129,83,0.009,29.4869,1360.98,3884.18,0.857288,0.000419809,1088.41,1.53162,7.40748e-005,-1.40989,0.459835,118598,0.581644
91.129,83,0.009,29.1117,1313.03,3843.83,0.823917,0.000425186,1102.36,1.46844,7.32313e-005,-1.35345,0.477363,117325,0.592422
90.129,83,0.009,28.7383,1265.14,3801.09,0.793791,0.000430544,1116.25,1.41056,7.23917e-005,-1.29046,0.496576,116656,0.616752
89.129,83,0.009,28.3668,1217.31,3755.41,0.766242,0.000435881,1130.08,1.35813,7.15562e-005,-1.22061,0.517529,116613,0.655121
88.129,83,0.009,27.9972,1169.54,3706.05,0.740806,0.000441199,1143.87,1.31128,7.07248e-005,-1.14359,0.540276,117219,0.708033
87.129,83,0.009,27.6296,1121.83,3651.92,0.717147,0.000446497,1157.61,1.27015,6.98974e-005,-1.05909,0.564874,118495,0.776005
86.129,83,0.009,27.2638,1074.19,3591.37,0.69501,0.000451777,1171.3,1.2349,6.90743e-005,-0.966781,0.591384,120465,0.859571
85.129,83,0.009,26.9001,1026.62,3521.67,0.674199,0.000457037,1184.93,1.20568,6.82553e-005,-0.866329,0.619865,123150,0.959281
84.129,83,0.009,26.5383,979.106,3437.78,0.654556,0.000462278,1198.52,1.18264,6.74407e-005,-0.757391,0.650382,126576,1.0757
0.02,12.5,96.129,83,0.009,41.3406,1588.37,3746.8,1.18257,0.000361955,938.421,1.94572,0.000102637,-1.72045,0.308948,105714,0.53432
95.129,83,0.009,40.8309,1529.99,3710.04,1.09057,0.000371312,962.68,1.84433,0.000101554,-1.69985,0.323537,100909,0.468123
94.129,83,0.009,40.3235,1471.71,3671.63,1.0247,0.000380638,986.858,1.74944,0.000100476,-1.66841,0.340183,96998.3,0.421307
93.129,83,0.009,39.8185,1413.51,3631.31,0.971782,0.000389932,1010.96,1.66119,9.94022e-005,-1.62573,0.358947,94007.3,0.394508
92.129,83,0.009,39.3158,1355.41,3588.75,0.926974,0.000399196,1034.97,1.57975,9.83331e-005,-1.57136,0.379896,91963.2,0.388378
91.129,83,0.009,38.8156,1297.4,3543.54,0.887854,0.000408429,1058.91,1.50528,9.72687e-005,-1.50489,0.403097,90893.3,0.403588
90.129,83,0.009,38.3178,1239.49,3495.1,0.85301,0.000417632,1082.77,1.43797,9.6209e-005,-1.42586,0.428621,90825.1,0.440827
89.129,83,0.009,37.8225,1181.67,3442.71,0.821532,0.000426804,1106.55,1.37799,9.51543e-005,-1.33382,0.45654,91786.7,0.500803
88.129,83,0.009,37.3297,1123.95,3385.31,0.79279,0.000435947,1130.25,1.32553,9.41045e-005,-1.22831,0.48693,93806.5,0.584245
87.129,83,0.009,36.8394,1066.33,3321.36,0.766332,0.000445059,1153.88,1.28078,9.30597e-005,-1.10884,0.519868,96913.3,0.691902
86.129,83,0.009,36.3518,1008.82,3248.51,0.741815,0.000454142,1177.43,1.24395,9.202e-005,-0.974934,0.555435,101136,0.824545
85.129,83,0.009,35.8667,951.404,3162.76,0.718973,0.000463195,1200.9,1.21525,9.09854e-005,-0.826084,0.593715,106506,0.982967
84.129,83,0.009,35.3844,894.095,3056.47,0.697596,0.000472218,1224.29,1.19488,8.99562e-005,-0.661781,0.634792,113051,1.16798
0.025,12.5,96.129,83,0.009,51.6758,1617.84,3561.03,1.27619,0.000328765,852.371,2.02247,0.000127544,-1.73563,0.239719,94642.6,0.526684
95.129,83,0.009,51.0386,1550.15,3521.28,1.16654,0.000342025,886.749,1.90485,0.000126268,-1.73445,0.256806,88202.1,0.42734
94.129,83,0.009,50.4044,1482.59,3479.5,1.08998,0.000355242,921.016,1.79538,0.000124998,-1.71632,0.276528,83050.2,0.355718
93.129,83,0.009,49.7731,1415.16,3435.37,1.02965,0.000368416,955.171,1.69426,0.000123732,-1.68069,0.298964,79218.5,0.312652
92.129,83,0.009,49.1448,1347.87,3388.46,0.979377,0.000381547,989.215,1.60168,0.000122472,-1.627,0.324197,76739.1,0.298999
91.129,83,0.009,48.5195,1280.71,3338.24,0.936098,0.000394635,1023.15,1.51787,0.000121217,-1.55466,0.352313,75644.6,0.315639
90.129,83,0.009,47.8972,1213.69,3284,0.898028,0.00040768,1056.97,1.44304,0.000119967,-1.46308,0.383401,75968,0.363477
89.129,83,0.009,47.2781,1146.8,3224.81,0.864023,0.000420683,1090.68,1.37741,0.000118723,-1.35164,0.417553,77742.8,0.44344
88.129,83,0.009,46.6621,1080.06,3159.3,0.833294,0.000433643,1124.28,1.32123,0.000117485,-1.21973,0.454864,81002.9,0.556483
87.129,83,0.009,46.0493,1013.46,3085.52,0.805273,0.00044656,1157.77,1.27475,0.000116252,-1.06671,0.495432,85782.7,0.703585
86.129,83,0.009,45.4397,947.003,3000.37,0.779535,0.000459435,1191.15,1.23821,0.000115026,-0.891928,0.539358,92117.1,0.885753
85.129,83,0.009,44.8334,880.694,2898.6,0.755751,0.000472267,1224.42,1.21188,0.000113805,-0.694716,0.586749,100041,1.10402
84.129,83,0.009,44.2305,814.534,2769.92,0.733661,0.000485057,1257.58,1.19603,0.00011259,-0.474394,0.637713,109592,1.35946
0.03,12.5,96.129,83,0.009,62.0109,1644.39,3430.18,1.35147,0.000298742,774.531,2.07939,0.00015225,-1.67727,0.18847,90123.7,0.590739
95.129,83,0.009,61.2464,1568.17,3387.5,1.22612,0.00031583,818.833,1.94711,0.000150811,-1.69924,0.207402,81955.1,0.455418
94.129,83,0.009,60.4853,1492.12,3342.42,1.14065,0.00033286,862.987,1.82461,0.000149376,-1.69788,0.229552,75467.9,0.356437
93.129,83,0.009,59.7277,1416.25,3294.54,1.07454,0.000349833,906.993,1.71215,0.000147948,-1.67249,0.255018,70698.1,0.294822
92.129,83,0.009,58.9737,1340.56,3243.38,1.02029,0.000366749,950.85,1.60996,0.000146525,-1.62238,0.283901,67682.1,0.271627
91.129,83,0.009,58.2233,1265.04,3188.28,0.974219,0.000383608,994.559,1.51829,0.000145107,-1.54681,0.316302,66456.8,0.287932
90.129,83,0.009,57.4766,1189.71,3128.39,0.934172,0.000400409,1038.12,1.43742,0.000143696,-1.44505,0.35233,67059.4,0.344846
89.129,83,0.009,56.7337,1114.56,3062.55,0.898779,0.000417153,1081.53,1.36762,0.000142291,-1.31635,0.392096,69527.9,0.443509
88.129,83,0.009,55.9945,1039.6,2989.14,0.867104,0.00043384,1124.79,1.30918,0.000140893,-1.15994,0.435713,73900.5,0.585089
87.129,83,0.009,55.2591,964.831,2905.73,0.838471,0.000450469,1167.9,1.26238,0.0001395,-0.975032,0.483301,80216,0.770787
86.129,83,0.009,54.5277,890.254,2808.55,0.812378,0.00046704,1210.87,1.22754,0.000138114,-0.760821,0.534982,88513.6,1.00183
85.129,83,0.009,53.8001,815.872,2691.07,0.788439,0.000483553,1253.68,1.20497,0.000136735,-0.516487,0.590883,98833.3,1.2795
84.129,83,0.009,53.0765,741.688,2540.31,0.76635,0.000500009,1296.34,1.195,0.000135363,-0.24119,0.651136,111215,1.60508
0.035,12.5,96.129,83,0.009,72.3461,1668.98,3334.03,1.41237,0.000271756,704.565,2.12369,0.000176782,-1.5777,0.149676,89139.6,0.695846
95.129,83,0.009,71.4541,1584.94,3288.58,1.2732,0.000292538,758.445,1.97805,0.000175205,-1.62408,0.169918,79290.3,0.524057
94.129,83,0.009,70.5662,1501.13,3240.39,1.1805,0.000313247,812.136,1.84381,0.000173634,-1.64079,0.193966,71495.1,0.397151
93.129,83,0.009,69.6823,1417.53,3189,1.11008,0.000333882,865.637,1.72125,0.000172068,-1.62703,0.221931,65793.1,0.316332
92.129,83,0.009,68.8027,1334.17,3133.82,1.05317,0.000354445,918.948,1.61068,0.000170509,-1.58194,0.25393,62223.9,0.282834
91.129,83,0.009,67.9272,1251.02,3074.09,1.00546,0.000374933,972.068,1.51237,0.000168956,-1.50471,0.290085,60827.6,0.297923
90.129,83,0.009,67.0561,1168.11,3008.83,0.964455,0.000395348,1025,1.42665,0.00016741,-1.39444,0.33052,61644.6,0.362898
89.129,83,0.009,66.1893,1085.44,2936.66,0.928579,0.000415688,1077.73,1.35384,0.00016587,-1.25028,0.375365,64716.1,0.47909
88.129,83,0.009,65.3269,1003,2855.69,0.896753,0.000435954,1130.27,1.29425,0.000164337,-1.0713,0.424753,70083.5,0.647866
87.129,83,0.009,64.469,920.796,2763.05,0.868208,0.000456146,1182.62,1.24825,0.00016281,-0.856606,0.478822,77788.7,0.870627
86.129,83,0.009,63.6156,838.839,2654.25,0.842376,0.000476262,1234.78,1.21618,0.000161291,-0.605246,0.537717,87874.3,1.14881
85.129,83,0.009,62.7668,757.13,2521.52,0.818821,0.000496303,1286.74,1.19843,0.000159779,-0.316265,0.601584,100383,1.4839
84.129,83,0.009,61.9226,675.671,2349.19,0.797204,0.000516269,1338.5,1.19536,0.000158275,0.0113155,0.670577,115359,1.87741
0.04,12.5,96.129,83,0.009,82.6812,1692,3261.22,1.46157,0.000247593,641.919,2.15949,0.000201159,-1.45698,0.119862,90029.3,0.82257
95.129,83,0.009,81.6618,1600.82,3213.27,1.31043,0.000271898,704.934,2.00157,0.000199469,-1.52709,0.140986,78636.8,0.615666
94.129,83,0.009,80.647,1509.91,3162.24,1.21206,0.000296113,767.714,1.85666,0.000197784,-1.56152,0.166496,69638.2,0.461831
93.129,83,0.009,79.6369,1419.27,3107.62,1.13866,0.000320236,830.258,1.72507,0.000196106,-1.55935,0.19652,63074.7,0.362427
92.129,83,0.009,78.6316,1328.9,3048.74,1.08022,0.000344269,892.566,1.60712,0.000194435,-1.51965,0.231191,58988.2,0.318852
91.129,83,0.009,77.6311,1238.8,2984.73,1.03183,0.00036821,954.636,1.50317,0.00019277,-1.44147,0.270647,57420.9,0.332536
90.129,83,0.009,76.6355,1148.99,2914.47,0.990695,0.000392058,1016.47,1.41355,0.000191112,-1.32383,0.31503,58415.6,0.404946
89.129,83,0.009,75.6449,1059.46,2836.39,0.955029,0.000415814,1078.06,1.33864,0.000189461,-1.16573,0.364487,62015.2,0.537586
88.129,83,0.009,74.6593,970.222,2748.28,0.923638,0.000439477,1139.41,1.27882,0.000187817,-0.966181,0.419171,68263.4,0.731998
87.129,83,0.009,73.6788,881.275,2646.89,0.895675,0.000463046,1200.51,1.23447,0.00018618,-0.724136,0.479238,77204.2,0.989763
86.129,83,0.009,72.7035,792.623,2527.02,0.870515,0.000486522,1261.38,1.20601,0.000184551,-0.438548,0.544852,88882.3,1.3125
85.129,83,0.009,71.7335,704.271,2379.62,0.847688,0.000509903,1322,1.19386,0.00018293,-0.108345,0.616181,103343,1.70188
84.129,83,0.009,70.7687,616.223,2186.36,0.826827,0.000533189,1382.37,1.19846,0.000181317,0.267567,0.6934,120631,2.15961
0.045,12.5,96.129,83,0.009,93.0164,1713.65,3204.87,1.50105,0.000226024,585.999,2.18929,0.000225398,-1.32797,0.0967095,91833.9,0.958247
95.129,83,0.009,91.8695,1615.95,3154.69,1.33974,0.000253658,657.645,2.02005,0.000223616,-1.41971,0.118375,79088.6,0.718937
94.129,83,0.009,90.7279,1518.57,3101.14,1.23716,0.000281183,729.007,1.86538,0.00022184,-1.47027,0.144998,69037,0.540326
93.129,83,0.009,89.5916,1421.5,3043.62,1.16197,0.000308598,800.086,1.72562,0.000220071,-1.47865,0.176721,61721.9,0.423916
92.129,83,0.009,88.4606,1324.76,2981.4,1.10296,0.000335903,870.878,1.60116,0.000218308,-1.44383,0.213693,57186.5,0.371245
91.129,83,0.009,87.335,1228.34,2913.51,1.05469,0.000363097,941.382,1.49237,0.000216552,-1.36477,0.256067,55474.2,0.383888
90.129,83,0.009,86.215,1132.25,2838.67,1.01405,0.00039018,1011.6,1.39964,0.000214804,-1.2404,0.304003,56628.9,0.463457
89.129,83,0.009,85.1005,1036.51,2755.13,0.979104,0.00041715,1081.52,1.32339,0.000213063,-1.06966,0.357664,60695.1,0.611607
88.129,83,0.009,83.9917,941.096,2660.41,0.94856,0.000444007,1151.15,1.26403,0.00021133,-0.851434,0.417221,67717.4,0.830029
87.129,83,0.009,82.8887,846.031,2550.82,0.921505,0.000470751,1220.49,1.22201,0.000209604,-0.584606,0.482847,77741,1.12046
86.129,83,0.009,81.7915,751.315,2420.47,0.897275,0.000497381,1289.53,1.19778,0.000207887,-0.268036,0.554726,90811.5,1.48468
85.129,83,0.009,80.7002,656.951,2259.09,0.875373,0.000523896,1358.27,1.19182,0.000206178,0.0994394,0.633044,106975,1.92451
84.129,83,0.009,79.6148,562.945,2045.63,0.855417,0.000550295,1426.72,1.20462,0.000204477,0.519005,0.717996,126278,2.44183
0.05,12.5,96.129,83,0.009,103.352,1734.04,3160.5,1.53235,0.000206822,536.215,2.21471,0.000249513,-1.1989,0.0785909,93991.2,1.09465
95.129,83,0.009,102.077,1630.4,3108.4,1.36262,0.00023758,615.961,2.03498,0.000247658,-1.30923,0.100538,80108.2,0.826536
94.129,83,0.009,100.809,1527.13,3052.65,1.25718,0.00026821,695.373,1.87134,0.000245809,-1.37351,0.127999,69176.8,0.62608
93.129,83,0.009,99.5462,1424.22,2992.59,1.18125,0.000298711,774.451,1.72419,0.000243968,-1.39066,0.161131,61240.3,0.494903
92.129,83,0.009,98.2895,1321.69,2927.41,1.12249,0.000329082,853.191,1.59392,0.000242133,-1.3596,0.200099,56342.5,0.434664
91.129,83,0.009,97.0389,1219.53,2856.04,1.07494,0.000359321,931.591,1.48097,0.000240306,-1.27922,0.245071,54527.6,0.447061
90.129,83,0.009,95.7944,1117.75,2777.08,1.03528,0.000389429,1009.65,1.38577,0.000238486,-1.1484,0.29622,55839.8,0.533831
89.129,83,0.009,94.5561,1016.36,2688.57,1.00142,0.000419404,1087.37,1.30876,0.000236674,-0.965973,0.353727,60324,0.696754
88.129,83,0.009,93.3242,915.364,2587.78,0.971996,0.000449246,1164.74,1.25042,0.00023487,-0.730785,0.417778,68025.5,0.937651
87.129,83,0.009,92.0986,814.762,2470.58,0.946048,0.000478954,1241.76,1.21124,0.000233075,-0.441644,0.488566,78989.6,1.25839
86.129,83,0.009,90.8794,714.56,2330.42,0.92289,0.000508527,1318.43,1.19171,0.000231288,-0.0973414,0.566289,93262.6,1.66088
85.129,83,0.009,89.6668,614.764,2155.78,0.902008,0.000537964,1394.75,1.19235,0.00022951,0.303354,0.651153,110891,2.14709
84.129,83,0.009,88.4609,515.379,1922.95,0.883013,0.000567264,1470.71,1.21372,0.000227741,0.761695,0.743373,131921,2.71902
0.055,12.5,96.129,83,0.009,113.687,1753.27,3125.12,1.5567,0.000189767,491.998,2.23687,0.000273516,-1.07487,0.0643283,96176,1.2266
95.129,83,0.009,112.285,1644.23,3071.4,1.38027,0.000223444,579.31,2.04737,0.000271604,-1.20024,0.0863634,81375.2,0.93377
94.129,83,0.009,110.89,1535.6,3013.76,1.27322,0.000256973,666.238,1.87546,0.0002697,-1.27534,0.114452,69742.6,0.714841
93.129,83,0.009,109.501,1427.39,2951.51,1.19745,0.000290352,752.779,1.72156,0.000267802,-1.29905,0.148766,61321.6,0.571535
92.129,83,0.009,108.118,1319.6,2883.75,1.1396,0.000323581,838.931,1.5861,0.000265913,-1.27024,0.189481,56156.1,0.505612
91.129,83,0.009,106.743,1212.23,2809.33,1.09327,0.00035666,924.691,1.46955,0.00026403,-1.18773,0.23678,54290.3,0.518873
90.129,83,0.009,105.374,1105.3,2726.7,1.05492,0.000389585,1010.06,1.37239,0.000262156,-1.05035,0.290853,55768.3,0.613161
89.129,83,0.009,104.012,998.804,2633.73,1.02239,0.000422358,1095.02,1.29511,0.00026029,-0.856901,0.351893,60635.2,0.790362
88.129,83,0.009,102.657,892.749,2527.42,0.994247,0.000454977,1179.59,1.23821,0.000258432,-0.606171,0.420103,68935.7,1.0524
87.129,83,0.009,101.308,787.14,2403.23,0.969512,0.00048744,1263.76,1.20224,0.000256584,-0.296917,0.495691,80715.4,1.40127
86.129,83,0.009,99.9674,681.983,2253.94,0.947484,0.000519747,1347.52,1.18773,0.000254744,0.0721165,0.578873,96020.1,1.83897
85.129,83,0.009,98.6335,577.283,2066.82,0.927648,0.000551897,1430.87,1.19526,0.000252914,0.502209,0.669871,114896,2.36759
84.129,83,0.009,97.307,473.046,1815.48,0.909613,0.000583888,1513.81,1.22542,0.000251094,0.994661,0.768916,137389,2.98925
0
